"EG14_001 [C:\TUFLOW\working\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG14_001.tcf]","Time (h)","H ds1.1 [EG14_001]","H ds1.2 [EG14_001]","H ds2.2 [EG14_001]","H ds3.2 [EG14_001]","H ds4.2 [EG14_001]","H ds5.2 [EG14_001]","H ds_weir.2 [EG14_001]","H FC01.01.1 [EG14_001]","H FC01.02.1 [EG14_001]","H FC01.03.1 [EG14_001]","H FC01.04.1 [EG14_001]","H FC01.05.1 [EG14_001]","H FC01.06.1 [EG14_001]","H FC01.07.1 [EG14_001]","H FC01.08.1 [EG14_001]","H FC01.09.1 [EG14_001]","H FC01.12.1 [EG14_001]","H FC01.12.2 [EG14_001]","H FC01.13.1 [EG14_001]","H FC01.14.1 [EG14_001]","H FC01.15.1 [EG14_001]","H FC01.16.1 [EG14_001]","H FC01.17.1 [EG14_001]","H FC01.18.1 [EG14_001]","H FC01.19.1 [EG14_001]","H FC01.1_R.1 [EG14_001]","H FC01.1_R.2 [EG14_001]","H FC01.20.1 [EG14_001]","H FC01.21.1 [EG14_001]","H FC01.22.1 [EG14_001]","H FC01.23.1 [EG14_001]","H FC01.24.1 [EG14_001]","H FC01.25.1 [EG14_001]","H FC01.26.1 [EG14_001]","H FC01.27.1 [EG14_001]","H FC01.28A.1 [EG14_001]","H FC01.28B.1 [EG14_001]","H FC01.29.1 [EG14_001]","H FC01.30.1 [EG14_001]","H FC01.31.1 [EG14_001]","H FC01.32.1 [EG14_001]","H FC01.33.1 [EG14_001]","H FC01.36.1 [EG14_001]","H FC01.37.1 [EG14_001]","H FC01.38.1 [EG14_001]","H FC01.39.1 [EG14_001]","H FC01.40.1 [EG14_001]","H FC02.01.1 [EG14_001]","H FC02.02.1 [EG14_001]","H FC02.03.1 [EG14_001]","H FC02.04.1 [EG14_001]","H FC02.05.1 [EG14_001]","H FC02.06.1 [EG14_001]"
     154,          2.550000,     37.5562,     37.1822,     36.7252,     36.3306,     34.4614,     33.2938,     32.5790,     37.8703,     37.8892,     37.9212,     38.1965,     38.4208,     38.5133,     38.5267,     38.5762,     38.9336,     39.4076,     38.9403,     40.1831,     40.3994,     40.6152,     40.7970,     40.9117,     40.9238,     40.9319,     45.6485,     45.4074,     41.0535,     41.0753,     41.1006,     41.2094,     41.4026,     41.9312,     42.3964,     42.7319,     43.3544,     43.7313,     44.2077,     44.3843,     44.5543,     44.6596,     45.2470,     46.2338,     46.5166,     46.7451,     47.3849,     49.3002,     41.2094,     41.2095,     41.2096,     40.4990,     40.4990,     43.6390
     155,          2.566667,     37.5416,     37.1672,     36.7061,     36.3145,     34.4381,     33.2839,     32.5790,     37.8547,     37.8735,     37.9055,     38.1808,     38.4042,     38.4958,     38.5091,     38.5584,     38.9165,     39.3959,     38.9230,     40.1751,     40.3884,     40.6020,     40.7820,     40.8958,     40.9078,     40.9159,     45.6289,     45.3955,     41.0370,     41.0587,     41.0839,     41.1930,     41.3871,     41.9158,     42.3792,     42.7134,     43.3325,     43.7079,     44.1827,     44.3590,     44.5292,     44.6348,     45.2394,     46.2115,     46.4926,     46.7203,     47.3606,     49.2838,     41.1931,     41.1933,     41.1932,     40.4990,     40.4990,     43.6390
     156,          2.583333,     37.5280,     37.1532,     36.6890,     36.3007,     34.4153,     33.2736,     32.5790,     37.8380,     37.8569,     37.8889,     38.1643,     38.3872,     38.4783,     38.4915,     38.5405,     38.9014,     39.3843,     38.9079,     40.1669,     40.3773,     40.5886,     40.7667,     40.8796,     40.8914,     40.8995,     45.6090,     45.3833,     41.0201,     41.0417,     41.0667,     41.1764,     41.3714,     41.9003,     42.3619,     42.6946,     43.3104,     43.6841,     44.1567,     44.3327,     44.5032,     44.6090,     45.2315,     46.1888,     46.4680,     46.6950,     47.3360,     49.2676,     41.1765,     41.1765,     41.1766,     40.4990,     40.4990,     43.6390
     157,          2.600000,     37.5148,     37.1398,     36.6731,     36.2886,     34.3939,     33.2632,     32.5790,     37.8197,     37.8387,     37.8709,     38.1472,     38.3700,     38.4608,     38.4740,     38.5229,     38.8869,     39.3719,     38.8933,     40.1579,     40.3657,     40.5748,     40.7510,     40.8628,     40.8745,     40.8825,     45.5887,     45.3708,     41.0026,     41.0240,     41.0490,     41.1592,     41.3551,     41.8842,     42.3439,     42.6749,     43.2870,     43.6587,     44.1299,     44.3058,     44.4765,     44.5825,     45.2235,     46.1655,     46.4429,     46.6696,     47.3129,     49.2587,     41.1593,     41.1594,     41.1595,     40.4990,     40.4990,     43.6390
     158,          2.616667,     37.4991,     37.1253,     36.6582,     36.2774,     34.3742,     33.2531,     32.5790,     37.8032,     37.8220,     37.8540,     38.1299,     38.3528,     38.4433,     38.4564,     38.5052,     38.8720,     39.3600,     38.8783,     40.1478,     40.3534,     40.5605,     40.7347,     40.8456,     40.8572,     40.8651,     45.5690,     45.3584,     40.9847,     41.0060,     41.0308,     41.1415,     41.3382,     41.8675,     42.3251,     42.6545,     43.2630,     43.6328,     44.1029,     44.2786,     44.4496,     44.5559,     45.2155,     46.1428,     46.4186,     46.6458,     47.2935,     49.2519,     41.1416,     41.1417,     41.1418,     40.4990,     40.4990,     43.6390
     159,          2.633333,     37.4837,     37.1101,     36.6426,     36.2664,     34.3563,     33.2438,     32.5790,     37.7886,     37.8073,     37.8389,     38.1132,     38.3356,     38.4256,     38.4387,     38.4874,     38.8569,     39.3518,     38.8622,     40.1359,     40.3401,     40.5454,     40.7179,     40.8278,     40.8393,     40.8471,     45.5507,     45.3468,     40.9662,     40.9873,     41.0121,     41.1232,     41.3211,     41.8506,     42.3063,     42.6341,     43.2390,     43.6072,     44.0760,     44.2518,     44.4232,     44.5300,     45.2079,     46.1218,     46.3964,     46.6241,     47.2764,     49.2442,     41.1233,     41.1235,     41.1235,     40.4990,     40.4990,     43.6390
     160,          2.650000,     37.4693,     37.0959,     36.6275,     36.2548,     34.3394,     33.2352,     32.5790,     37.7740,     37.7925,     37.8240,     38.0965,     38.3182,     38.4080,     38.4209,     38.4695,     38.8417,     39.3430,     38.8469,     40.1223,     40.3257,     40.5294,     40.7003,     40.8093,     40.8207,     40.8285,     45.5341,     45.3362,     40.9472,     40.9681,     40.9928,     41.1047,     41.3040,     41.8341,     42.2878,     42.6140,     43.2157,     43.5822,     44.0497,     44.2258,     44.3980,     44.5055,     45.2010,     46.1026,     46.3760,     46.6043,     47.2604,     49.2355,     41.1048,     41.1050,     41.1050,     40.4990,     40.4990,     43.6390
     161,          2.666667,     37.4554,     37.0822,     36.6128,     36.2434,     34.3232,     33.2271,     32.5790,     37.7590,     37.7774,     37.8088,     38.0804,     38.3011,     38.3904,     38.4033,     38.4517,     38.8264,     39.3336,     38.8316,     40.1070,     40.3103,     40.5129,     40.6824,     40.7905,     40.8018,     40.8095,     45.5190,     45.3265,     40.9280,     40.9489,     40.9735,     41.0864,     41.2873,     41.8180,     42.2700,     42.5948,     43.1933,     43.5584,     44.0254,     44.2017,     44.3747,     44.4829,     45.1947,     46.0849,     46.3573,     46.5857,     47.2447,     49.2264,     41.0865,     41.0867,     41.0868,     40.4990,     40.4990,     43.6390
     162,          2.683333,     37.4416,     37.0687,     36.5984,     36.2320,     34.3074,     33.2196,     32.5790,     37.7434,     37.7617,     37.7931,     38.0642,     38.2839,     38.3729,     38.3857,     38.4340,     38.8109,     39.3237,     38.8160,     40.0894,     40.2938,     40.4959,     40.6640,     40.7714,     40.7826,     40.7903,     45.5048,     45.3174,     40.9087,     40.9295,     40.9542,     41.0682,     41.2711,     41.8028,     42.2532,     42.5768,     43.1725,     43.5364,     44.0028,     44.1794,     44.3532,     44.4619,     45.1888,     46.0682,     46.3394,     46.5679,     47.2283,     49.2128,     41.0683,     41.0684,     41.0685,     40.4990,     40.4990,     43.6390
     163,          2.700000,     37.4283,     37.0556,     36.5843,     36.2206,     34.2916,     33.2126,     32.5790,     37.7274,     37.7458,     37.7772,     38.0480,     38.2668,     38.3553,     38.3681,     38.4162,     38.7943,     39.3106,     38.7993,     40.0715,     40.2766,     40.4783,     40.6454,     40.7522,     40.7634,     40.7710,     45.4908,     45.3086,     40.8895,     40.9102,     40.9350,     41.0504,     41.2557,     41.7887,     42.2376,     42.5600,     43.1532,     43.5159,     43.9818,     44.1586,     44.3328,     44.4420,     45.1831,     46.0514,     46.3212,     46.5488,     47.2081,     49.1936,     41.0505,     41.0506,     41.0507,     40.4990,     40.4990,     43.6390
     164,          2.716667,     37.4150,     37.0427,     36.5706,     36.2096,     34.2763,     33.2057,     32.5790,     37.7107,     37.7290,     37.7604,     38.0306,     38.2492,     38.3368,     38.3494,     38.3971,     38.7745,     39.2945,     38.7794,     40.0572,     40.2610,     40.4611,     40.6269,     40.7331,     40.7443,     40.7519,     45.4759,     45.2994,     40.8708,     40.8915,     40.9164,     41.0333,     41.2411,     41.7756,     42.2230,     42.5442,     43.1347,     43.4962,     43.9612,     44.1380,     44.3125,     44.4221,     45.1772,     46.0333,     46.3011,     46.5275,     47.1845,     49.1744,     41.0334,     41.0334,     41.0335,     40.4990,     40.4990,     43.6390
     165,          2.733334,     37.3996,     37.0284,     36.5561,     36.1979,     34.2612,     33.1988,     32.5790,     37.6939,     37.7121,     37.7432,     38.0121,     38.2306,     38.3173,     38.3298,     38.3773,     38.7541,     39.2783,     38.7590,     40.0440,     40.2461,     40.4445,     40.6090,     40.7145,     40.7256,     40.7332,     45.4595,     45.2894,     40.8524,     40.8731,     40.8981,     41.0168,     41.2271,     41.7627,     42.2086,     42.5285,     43.1163,     43.4764,     43.9403,     44.1170,     44.2915,     44.4013,     45.1708,     46.0131,     46.2787,     46.5037,     47.1588,     49.1558,     41.0168,     41.0170,     41.0170,     40.4990,     40.4990,     43.6390
     166,          2.750000,     37.3839,     37.0135,     36.5407,     36.1859,     34.2458,     33.1924,     32.5790,     37.6769,     37.6950,     37.7259,     37.9933,     38.2114,     38.2972,     38.3096,     38.3568,     38.7329,     39.2660,     38.7376,     40.0309,     40.2316,     40.4284,     40.5914,     40.6963,     40.7073,     40.7149,     45.4413,     45.2783,     40.8344,     40.8551,     40.8802,     41.0005,     41.2132,     41.7498,     42.1938,     42.5124,     43.0973,     43.4556,     43.9180,     44.0944,     44.2688,     44.3786,     45.1637,     45.9907,     46.2540,     46.4778,     47.1316,     49.1373,     41.0006,     41.0007,     41.0008,     40.4990,     40.4990,     43.6390
     167,          2.766667,     37.3681,     36.9985,     36.5246,     36.1732,     34.2302,     33.1861,     32.5790,     37.6595,     37.6775,     37.7082,     37.9743,     38.1916,     38.2768,     38.2891,     38.3360,     38.7133,     39.2545,     38.7180,     40.0179,     40.2173,     40.4125,     40.5743,     40.6785,     40.6894,     40.6970,     45.4219,     45.2663,     40.8166,     40.8373,     40.8625,     40.9843,     41.1990,     41.7363,     42.1783,     42.4953,     43.0768,     43.4332,     43.8939,     44.0700,     44.2442,     44.3541,     45.1561,     45.9668,     46.2277,     46.4503,     47.1035,     49.1174,     40.9844,     40.9845,     40.9846,     40.4990,     40.4990,     43.6390
     168,          2.783334,     37.3523,     36.9835,     36.5081,     36.1597,     34.2142,     33.1796,     32.5790,     37.6418,     37.6597,     37.6903,     37.9552,     38.1717,     38.2564,     38.2686,     38.3154,     38.6954,     39.2433,     38.7001,     40.0050,     40.2032,     40.3968,     40.5572,     40.6607,     40.6716,     40.6791,     45.4016,     45.2536,     40.7988,     40.8195,     40.8447,     40.9678,     41.1842,     41.7216,     42.1615,     42.4768,     43.0547,     43.4091,     43.8680,     44.0436,     44.2177,     44.3278,     45.1479,     45.9414,     46.1997,     46.4211,     47.0735,     49.0962,     40.9679,     40.9681,     40.9682,     40.4990,     40.4990,     43.6390
     169,          2.800000,     37.3367,     36.9687,     36.4915,     36.1455,     34.1977,     33.1731,     32.5790,     37.6243,     37.6421,     37.6726,     37.9364,     38.1517,     38.2361,     38.2482,     38.2949,     38.6779,     39.2323,     38.6826,     39.9921,     40.1891,     40.3812,     40.5402,     40.6429,     40.6537,     40.6612,     45.3802,     45.2403,     40.7809,     40.8014,     40.8266,     40.9509,     41.1688,     41.7060,     42.1435,     42.4570,     43.0310,     43.3833,     43.8403,     44.0155,     44.1896,     44.2999,     45.1393,     45.9146,     46.1701,     46.3902,     47.0421,     49.0750,     40.9511,     40.9513,     40.9514,     40.4990,     40.4990,     43.6390
     170,          2.816667,     37.3215,     36.9543,     36.4749,     36.1308,     34.1805,     33.1665,     32.5790,     37.6073,     37.6249,     37.6553,     37.9179,     38.1318,     38.2158,     38.2279,     38.2745,     38.6604,     39.2213,     38.6651,     39.9790,     40.1748,     40.3655,     40.5229,     40.6247,     40.6354,     40.6428,     45.3580,     45.2263,     40.7624,     40.7828,     40.8079,     40.9334,     41.1526,     41.6894,     42.1244,     42.4359,     43.0058,     43.3558,     43.8108,     43.9856,     44.1597,     44.2704,     45.1303,     45.8862,     46.1389,     46.3578,     47.0094,     49.0533,     40.9335,     40.9338,     40.9340,     40.4990,     40.4990,     43.6390
     171,          2.833333,     37.3065,     36.9399,     36.4582,     36.1158,     34.1633,     33.1598,     32.5790,     37.5907,     37.6082,     37.6384,     37.8996,     38.1119,     38.1955,     38.2076,     38.2542,     38.6430,     39.2104,     38.6476,     39.9660,     40.1605,     40.3495,     40.5053,     40.6063,     40.6168,     40.6242,     45.3349,     45.2119,     40.7434,     40.7636,     40.7887,     40.9152,     41.1357,     41.6718,     42.1042,     42.4137,     42.9792,     43.3269,     43.7801,     43.9543,     44.1284,     44.2394,     45.1209,     45.8568,     46.1064,     46.3240,     46.9759,     49.0316,     40.9154,     40.9157,     40.9159,     40.4990,     40.4990,     43.6390
     172,          2.850000,     37.2917,     36.9260,     36.4415,     36.1002,     34.1455,     33.1531,     32.5790,     37.5743,     37.5917,     37.6217,     37.8816,     38.0918,     38.1750,     38.1870,     38.2336,     38.6253,     39.1994,     38.6299,     39.9527,     40.1457,     40.3330,     40.4871,     40.5870,     40.5975,     40.6048,     45.3111,     45.1969,     40.7235,     40.7435,     40.7685,     40.8962,     41.1178,     41.6533,     42.0829,     42.3903,     42.9511,     43.2963,     43.7474,     43.9213,     44.0957,     44.2072,     45.1112,     45.8260,     46.0724,     46.2890,     46.9424,     49.0144,     40.8964,     40.8967,     40.8968,     40.4990,     40.4990,     43.6390
     173,          2.866667,     37.2772,     36.9122,     36.4248,     36.0844,     34.1276,     33.1465,     32.5790,     37.5581,     37.5753,     37.6051,     37.8637,     38.0716,     38.1544,     38.1663,     38.2128,     38.6072,     39.1880,     38.6118,     39.9390,     40.1303,     40.3159,     40.4682,     40.5670,     40.5773,     40.5846,     45.2871,     45.1818,     40.7028,     40.7226,     40.7475,     40.8764,     41.0993,     41.6339,     42.0605,     42.3658,     42.9218,     43.2645,     43.7135,     43.8871,     44.0617,     44.1738,     45.1013,     45.7946,     46.0381,     46.2540,     46.9106,     48.9987,     40.8766,     40.8770,     40.8771,     40.4990,     40.4990,     43.6390
     174,          2.883333,     37.2627,     36.8985,     36.4079,     36.0682,     34.1098,     33.1400,     32.5790,     37.5418,     37.5589,     37.5886,     37.8455,     38.0510,     38.1332,     38.1451,     38.1915,     38.5886,     39.1763,     38.5932,     39.9247,     40.1143,     40.2981,     40.4485,     40.5462,     40.5564,     40.5636,     45.2633,     45.1668,     40.6813,     40.7009,     40.7257,     40.8559,     41.0801,     41.6138,     42.0373,     42.3403,     42.8914,     43.2314,     43.6786,     43.8519,     44.0270,     44.1398,     45.0912,     45.7633,     46.0039,     46.2194,     46.8801,     48.9823,     40.8561,     40.8565,     40.8567,     40.4990,     40.4990,     43.6390
     175,          2.900000,     37.2476,     36.8846,     36.3909,     36.0514,     34.0918,     33.1335,     32.5790,     37.5249,     37.5419,     37.5713,     37.8265,     38.0306,     38.1120,     38.1237,     38.1700,     38.5692,     39.1643,     38.5738,     39.9097,     40.0978,     40.2797,     40.4282,     40.5246,     40.5347,     40.5417,     45.2402,     45.1522,     40.6589,     40.6783,     40.7029,     40.8346,     41.0604,     41.5932,     42.0135,     42.3142,     42.8601,     43.1977,     43.6433,     43.8166,     43.9925,     44.1062,     45.0815,     45.7323,     45.9701,     46.1853,     46.8499,     48.9647,     40.8349,     40.8353,     40.8355,     40.4990,     40.4990,     43.6390
     176,          2.916667,     37.2325,     36.8705,     36.3736,     36.0340,     34.0735,     33.1271,     32.5790,     37.5078,     37.5247,     37.5539,     37.8074,     38.0099,     38.0903,     38.1020,     38.1481,     38.5493,     39.1521,     38.5538,     39.8943,     40.0807,     40.2606,     40.4071,     40.5023,     40.5122,     40.5192,     45.2175,     45.1379,     40.6358,     40.6550,     40.6796,     40.8128,     41.0405,     41.5723,     41.9895,     42.2880,     42.8287,     43.1641,     43.6081,     43.7813,     43.9581,     44.0728,     45.0718,     45.7017,     45.9367,     46.1514,     46.8195,     48.9458,     40.8131,     40.8136,     40.8138,     40.4990,     40.4990,     43.6390
     177,          2.933333,     37.2170,     36.8563,     36.3558,     36.0158,     34.0551,     33.1207,     32.5790,     37.4904,     37.5071,     37.5361,     37.7876,     37.9885,     38.0682,     38.0797,     38.1256,     38.5287,     39.1396,     38.5332,     39.8782,     40.0630,     40.2408,     40.3852,     40.4792,     40.4890,     40.4959,     45.1954,     45.1238,     40.6120,     40.6310,     40.6555,     40.7908,     41.0205,     41.5515,     41.9655,     42.2618,     42.7973,     43.1304,     43.5730,     43.7463,     43.9240,     44.0398,     45.0623,     45.6713,     45.9034,     46.1176,     46.7887,     48.9296,     40.7911,     40.7916,     40.7918,     40.4990,     40.4990,     43.6390
     178,          2.950000,     37.2013,     36.8419,     36.3376,     35.9965,     34.0365,     33.1144,     32.5790,     37.4726,     37.4891,     37.5178,     37.7674,     37.9666,     38.0455,     38.0569,     38.1025,     38.5078,     39.1269,     38.5123,     39.8617,     40.0446,     40.2203,     40.3628,     40.4555,     40.4651,     40.4720,     45.1736,     45.1101,     40.5876,     40.6065,     40.6309,     40.7684,     41.0006,     41.5308,     41.9415,     42.2356,     42.7661,     43.0969,     43.5382,     43.7115,     43.8903,     44.0073,     45.0530,     45.6411,     45.8703,     46.0840,     46.7599,     48.9183,     40.7687,     40.7692,     40.7772,     40.4990,     40.4990,     43.6390
     179,          2.966667,     37.1851,     36.8272,     36.3188,     35.9758,     34.0179,     33.1081,     32.5790,     37.4543,     37.4706,     37.4991,     37.7467,     37.9439,     38.0221,     38.0334,     38.0788,     38.4865,     39.1144,     38.4910,     39.8451,     40.0259,     40.1993,     40.3397,     40.4311,     40.4406,     40.4474,     45.1522,     45.0967,     40.5628,     40.5815,     40.6060,     40.7460,     40.9809,     41.5102,     41.9178,     42.2097,     42.7350,     43.0636,     43.5036,     43.6771,     43.8571,     43.9753,     45.0438,     45.6108,     45.8375,     46.0514,     46.7334,     48.9072,     40.7463,     40.7468,     40.7710,     40.4990,     40.4990,     43.6390
     180,          2.983334,     37.1687,     36.8124,     36.2995,     35.9539,     33.9994,     33.1020,     32.5790,     37.4358,     37.4520,     37.4802,     37.7257,     37.9210,     37.9985,     38.0097,     38.0548,     38.4651,     39.1018,     38.4696,     39.8281,     40.0068,     40.1782,     40.3164,     40.4066,     40.4160,     40.4227,     45.1318,     45.0839,     40.5378,     40.5563,     40.5809,     40.7240,     40.9617,     41.4901,     41.8945,     42.1843,     42.7045,     43.0308,     43.4698,     43.6434,     43.8248,     43.9442,     45.0349,     45.5818,     45.8061,     46.0203,     46.7087,     48.8948,     40.7243,     40.7249,     40.7710,     40.4990,     40.4990,     43.6390
     181,          3.000000,     37.1519,     36.7974,     36.2794,     35.9299,     33.9806,     33.0956,     32.5790,     37.4168,     37.4329,     37.4609,     37.7043,     37.8975,     37.9742,     37.9853,     38.0302,     38.4432,     39.0893,     38.4476,     39.8108,     39.9876,     40.1566,     40.2927,     40.3816,     40.3909,     40.3976,     45.1122,     45.0716,     40.5126,     40.5310,     40.5556,     40.7019,     40.9427,     41.4700,     41.8713,     42.1590,     42.6742,     42.9982,     43.4361,     43.6100,     43.7929,     43.9135,     45.0263,     45.5535,     45.7755,     45.9901,     46.6844,     48.8808,     40.7022,     40.7027,     40.7710,     40.4990,     40.4990,     43.6390
